event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_348,348,1846146,24077,24077,39:59.7,39:59.7,39,59,0.0,1,1,left_to_right,8,player_possession,22723,J. Grosso,9,LDM,2337,Chicago RS,17.77,-12.77,4,half_space_right,2,middle_third,False,17.77,-12.77,4,half_space_right,2,middle_third,False,2,losing,0,2,151,1,True,True,True,True,1,True,5,chaotic,5,chaotic,9,medium_block,1,create,9,medium_block,1,create,,,4,free_kick_against,False,False,0.0,77.28,3,sideway_left,,,2.66,1,jogging,4.05,4.05,0.0,34.73,34.73,16.96,16.96,0.0,20.27,20.27,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,22810,M. Swanson,19.0,CF,35.71,-10.38,4,half_space_right,3,attacking_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,True,False
8_349,349,1846146,24395,24457,40:31.5,40:37.7,40,31,6.2,1,2,right_to_left,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-37.42,15.08,2,half_space_left,1,defensive_third,False,-32.9,20.13,2,half_space_left,1,defensive_third,False,1,winning,2,0,152,1,True,False,False,True,4,False,1,create,9,medium_block,6,direct,15,defending_direct,5,chaotic,5,chaotic,3,free_kick_for,,,False,False,8.18,48.17,3,sideway_left,False,False,4.55,1,jogging,13.06,11.05,-2.02,4.77,3.83,42.19,36.73,-5.46,50.23,51.17,0.94,False,False,5,free_kick_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_821,False,149873,A. Moorhouse,1.0,GK,-46.74,6.25,3,center,1,defensive_third,False,-46.83,3.44,3,center,1,defensive_third,False,0.9979,False,0.0,False,5,0,1,0,1,0,2,0,0,5,0,1,3,1,2,8,9,True,424.0,3,False,False,False,,,,,19.6,2,medium,-134.92,4,sideway_right,17.93,2,medium,-134.59,4,sideway_right,False,10,10,0,10,10,0,True,True,,True,False
8_350,350,1846146,24480,24534,40:40.0,40:45.4,40,40,5.4,1,2,right_to_left,8,player_possession,149873,A. Moorhouse,1,GK,2334,Orlando Pride,-46.83,3.44,3,center,1,defensive_third,False,-45.56,-1.64,3,center,1,defensive_third,False,1,winning,2,0,152,2,False,False,True,False,4,False,1,create,9,medium_block,6,direct,15,defending_direct,5,chaotic,5,chaotic,,,,,False,False,12.74,-75.96,4,sideway_right,False,False,8.49,1,jogging,21.25,17.9,-3.34,3.5,2.72,50.33,48.28,-2.05,51.5,52.28,0.78,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-134.59,4,sideway_right,17.93,2,medium,1,successful,7_824,False,149954,K. Strom,4.0,LCB,-41.26,14.29,2,half_space_left,1,defensive_third,False,-40.98,15.33,2,half_space_left,1,defensive_third,False,0.9992,False,0.0,False,3,1,0,0,0,0,3,0,0,3,0,2,1,2,3,10,10,True,424.0,3,False,False,False,,,,,16.5,2,medium,74.89,3,sideway_left,13.43,1,short,70.47,3,sideway_left,True,10,10,0,10,10,0,True,True,True,True,False
8_351,351,1846146,24547,24597,40:46.7,40:51.7,40,46,5.0,1,2,right_to_left,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-40.98,15.33,2,half_space_left,1,defensive_third,False,-30.01,20.72,1,wide_left,1,defensive_third,False,1,winning,2,0,153,1,False,True,True,True,1,True,6,direct,15,defending_direct,9,medium_block,1,create,1,create,9,medium_block,,,,,False,False,12.35,26.17,1,forward,True,False,8.86,1,jogging,15.26,9.11,-6.15,2.11,2.34,43.09,32.35,-10.74,52.89,52.66,-0.23,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,70.47,3,sideway_left,13.43,1,short,2,unsuccessful,7_828,,62445,B. Banda,19.0,CF,0.73,20.81,1,wide_left,2,middle_third,False,,,,,,,,0.5741,True,0.002,False,4,0,2,1,0,1,3,0,0,3,1,2,2,1,3,8,8,True,424.0,3,True,True,True,3,last,1,through,30.74,3,long,0.17,1,forward,,,,,,,True,10,2,8,10,10,0,True,True,True,True,False
8_352,352,1846146,24635,24650,40:55.5,40:57.0,40,55,1.5,1,1,left_to_right,8,player_possession,57112,N. Kuikka,8,RB,2337,Chicago RS,-17.65,-28.48,5,wide_right,2,middle_third,False,-22.23,-33.49,5,wide_right,1,defensive_third,False,2,losing,0,2,154,1,True,False,False,True,6,False,1,create,9,medium_block,2,finish,8,low_block,15,defending_direct,6,direct,,,,,False,False,6.51,-132.43,4,sideway_right,False,False,16.32,2,running,0.89,0.95,0.07,22.53,15.99,40.18,38.22,-1.96,32.47,39.01,6.54,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_831,False,817610,J. Joseph,17.0,RW,2.58,-30.62,5,wide_right,2,middle_third,False,-3.63,-27.47,5,wide_right,2,middle_third,False,0.7093,False,0.0006,False,5,1,0,0,0,0,3,0,0,4,1,3,4,1,4,7,9,False,,,,,,,,,,24.98,2,medium,6.6,1,forward,26.49,2,medium,5.96,1,forward,True,10,5,5,10,10,0,True,True,True,True,False
8_353,353,1846146,24665,24675,40:58.5,40:59.5,40,58,1.0,1,1,left_to_right,8,player_possession,817610,J. Joseph,17,RW,2337,Chicago RS,-3.63,-27.47,5,wide_right,2,middle_third,False,-5.28,-23.62,5,wide_right,2,middle_third,False,2,losing,0,2,154,2,False,False,False,False,6,False,1,create,9,medium_block,2,finish,8,low_block,15,defending_direct,6,direct,,,,,False,False,4.2,113.2,3,sideway_left,False,False,15.07,2,running,1.81,2.33,0.53,11.53,10.59,15.16,15.87,0.71,43.47,44.41,0.94,True,True,1,pass_reception,1,pass,False,True,True,False,False,False,False,5.96,1,forward,26.49,2,medium,1,successful,7_834,False,22723,J. Grosso,9.0,LDM,-9.88,-22.38,5,wide_right,2,middle_third,False,-9.58,-21.13,5,wide_right,2,middle_third,False,0.9432,False,0.0014,False,4,0,0,0,0,0,1,0,0,4,0,3,4,1,1,3,3,False,,,,,,,,,,4.76,1,short,164.91,2,backward,4.97,1,short,-170.75,2,backward,False,6,7,-1,6,5,-1,True,True,True,True,False
8_354,354,1846146,24682,24692,41:00.2,41:01.2,41,0,1.0,1,1,left_to_right,8,player_possession,22723,J. Grosso,9,LDM,2337,Chicago RS,-9.58,-21.13,5,wide_right,2,middle_third,False,-10.3,-19.68,4,half_space_right,2,middle_third,False,2,losing,0,2,154,3,False,False,False,False,6,False,1,create,9,medium_block,2,finish,8,low_block,15,defending_direct,6,direct,,,,,False,False,1.66,116.41,3,sideway_left,,,5.92,1,jogging,4.01,1.28,-2.74,10.42,10.46,20.0,20.76,0.76,44.58,44.54,-0.04,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,-170.75,2,backward,4.97,1,short,1,successful,7_841,False,816413,H. Anderson,4.0,LCB,-22.22,-1.88,3,center,1,defensive_third,False,-20.79,3.59,3,center,1,defensive_third,False,0.9892,False,0.0003,False,5,0,0,0,0,0,2,0,0,5,0,4,3,1,2,5,5,False,,,,,,,,,,21.42,2,medium,123.81,3,sideway_left,20.46,2,medium,130.7,3,sideway_left,False,7,10,-3,7,7,0,True,True,True,True,False
8_355,355,1846146,24710,24735,41:03.0,41:05.5,41,3,2.5,1,1,left_to_right,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-20.79,3.59,3,center,1,defensive_third,False,-15.04,10.76,2,half_space_left,2,middle_third,False,2,losing,0,2,154,4,False,False,False,False,6,False,1,create,9,medium_block,2,finish,8,low_block,15,defending_direct,6,direct,,,,,False,False,9.0,51.27,3,sideway_left,True,False,13.45,1,jogging,13.46,8.47,-4.99,10.97,14.3,31.76,29.34,-2.42,44.03,40.7,-3.33,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,130.7,3,sideway_left,20.46,2,medium,1,successful,7_843,False,151149,S. Groom,16.0,LW,-2.78,9.72,2,half_space_left,2,middle_third,False,-3.06,11.1,2,half_space_left,2,middle_third,False,0.9882,False,0.0025,False,3,1,0,0,0,0,3,0,0,2,1,2,3,2,3,8,8,False,,,,,,,,,,12.3,1,short,-4.85,1,forward,11.13,1,short,-18.27,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
8_356,356,1846146,24745,24780,41:06.5,41:10.0,41,6,3.5,1,1,left_to_right,8,player_possession,151149,S. Groom,16,LW,2337,Chicago RS,-3.06,11.1,2,half_space_left,2,middle_third,False,1.87,-3.08,3,center,2,middle_third,False,2,losing,0,2,154,5,False,False,False,False,6,False,1,create,9,medium_block,2,finish,8,low_block,15,defending_direct,6,direct,,,,,False,False,15.48,-70.83,4,sideway_right,False,True,16.16,2,running,3.06,2.64,-0.42,15.86,20.05,18.92,18.18,-0.74,39.14,34.95,-4.19,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-18.27,1,forward,11.13,1,short,1,successful,7_849,False,57112,N. Kuikka,8.0,RB,4.46,-25.34,5,wide_right,2,middle_third,False,8.95,-31.4,5,wide_right,2,middle_third,False,0.9324,False,0.0032,False,6,0,2,0,2,0,3,0,0,5,1,2,4,0,3,6,4,True,433.0,3,False,False,False,,,,,22.41,2,medium,-83.36,4,sideway_right,21.34,2,medium,-101.63,4,sideway_right,False,8,7,1,8,8,0,True,True,True,True,False
8_357,357,1846146,24803,24829,41:12.3,41:14.9,41,12,2.6,1,1,left_to_right,8,player_possession,57112,N. Kuikka,8,RB,2337,Chicago RS,8.95,-31.4,5,wide_right,2,middle_third,False,5.5,-29.92,5,wide_right,2,middle_third,False,2,losing,0,2,156,6,False,False,False,False,3,False,1,create,9,medium_block,0,build_up,10,high_block,2,finish,8,low_block,,,,,False,False,6.0,156.78,2,backward,False,False,8.45,1,jogging,6.24,0.93,-5.3,25.02,28.91,16.07,23.41,7.34,29.98,26.09,-3.89,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-101.63,4,sideway_right,21.34,2,medium,1,successful,7_855,False,57146,C. Roccaro,6.0,RCB,-10.98,-15.59,4,half_space_right,2,middle_third,False,-13.8,-16.65,4,half_space_right,2,middle_third,False,0.9934,False,0.0002,False,4,2,2,0,1,1,3,0,0,3,1,2,2,2,3,7,3,True,433.0,3,False,False,False,,,,,21.84,2,medium,138.99,2,backward,19.22,2,medium,131.2,3,sideway_left,False,9,10,-1,9,7,-2,True,True,True,True,False
8_358,358,1846146,24848,24901,41:16.8,41:22.1,41,16,5.3,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-13.8,-16.65,4,half_space_right,2,middle_third,False,-12.84,-10.38,4,half_space_right,2,middle_third,False,2,losing,0,2,156,7,False,False,False,False,3,False,1,create,9,medium_block,0,build_up,10,high_block,2,finish,8,low_block,,,,,False,False,9.02,81.3,3,sideway_left,False,False,6.19,1,jogging,17.63,8.34,-9.3,24.48,17.74,38.28,30.58,-7.7,30.52,37.26,6.74,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,131.2,3,sideway_left,19.22,2,medium,1,successful,7_856,False,816413,H. Anderson,4.0,LCB,-11.28,14.88,2,half_space_left,2,middle_third,False,-10.06,18.47,2,half_space_left,2,middle_third,False,0.9976,False,0.0001,False,4,0,1,1,0,0,4,0,0,4,0,1,3,1,4,9,9,True,442.0,3,False,False,False,,,,,25.31,2,medium,86.47,3,sideway_left,21.71,2,medium,88.34,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_359,359,1846146,24925,24958,41:24.5,41:27.8,41,24,3.3,1,1,left_to_right,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-10.06,18.47,2,half_space_left,2,middle_third,False,-12.31,23.4,1,wide_left,2,middle_third,False,2,losing,0,2,156,8,False,False,True,False,3,False,1,create,9,medium_block,0,build_up,10,high_block,2,finish,8,low_block,,,,,False,False,6.09,114.53,3,sideway_left,True,False,6.87,1,jogging,9.47,4.46,-5.0,17.85,18.88,27.91,31.19,3.28,37.15,36.12,-1.03,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,88.34,3,sideway_left,21.71,2,medium,1,successful,7_861,False,22809,A. Naeher,1.0,GK,-34.65,5.65,3,center,1,defensive_third,False,-31.8,3.94,3,center,1,defensive_third,False,0.9979,False,0.0,False,2,0,0,0,0,0,1,0,0,2,0,1,1,1,1,8,8,True,442.0,3,False,False,False,,,,,28.53,2,medium,-141.53,2,backward,24.32,2,medium,-132.62,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_360,360,1846146,24990,25004,41:31.0,41:32.4,41,31,1.4,1,1,left_to_right,8,player_possession,22809,A. Naeher,1,GK,2337,Chicago RS,-31.8,3.94,3,center,1,defensive_third,False,-31.05,1.47,3,center,1,defensive_third,False,2,losing,0,2,157,1,False,False,True,True,2,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,2.59,-73.11,4,sideway_right,False,False,6.59,1,jogging,21.71,19.79,-1.91,12.62,11.04,44.42,42.09,-2.33,42.38,43.96,1.58,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-132.62,4,sideway_right,24.32,2,medium,1,successful,7_862,False,57146,C. Roccaro,6.0,RCB,-25.07,-10.31,4,half_space_right,1,defensive_third,False,-23.01,-13.29,4,half_space_right,1,defensive_third,False,0.9978,False,0.0001,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,10,10,True,442.0,3,False,False,False,,,,,13.21,1,short,-63.09,4,sideway_right,12.63,1,short,-50.75,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
8_361,361,1846146,25021,25054,41:34.1,41:37.4,41,34,3.3,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-23.01,-13.29,4,half_space_right,1,defensive_third,False,-16.28,-21.59,5,wide_right,2,middle_third,False,2,losing,0,2,158,1,False,False,False,True,2,False,1,create,9,medium_block,0,build_up,10,high_block,0,build_up,10,high_block,,,,,False,False,10.53,-50.96,4,sideway_right,True,False,11.64,1,jogging,11.77,6.89,-4.88,10.81,12.28,33.82,28.56,-5.26,44.19,42.72,-1.47,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-50.75,4,sideway_right,12.63,1,short,1,successful,7_863,False,57112,N. Kuikka,8.0,RB,-11.8,-32.54,5,wide_right,2,middle_third,False,-14.26,-32.11,5,wide_right,2,middle_third,False,0.9932,False,0.0002,False,2,0,1,0,1,0,2,0,0,2,0,2,2,2,2,8,8,True,442.0,3,False,False,False,,,,,11.83,1,short,-67.75,4,sideway_right,12.01,1,short,-51.66,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
8_362,362,1846146,25066,25076,41:38.6,41:39.6,41,38,1.0,1,1,left_to_right,8,player_possession,57112,N. Kuikka,8,RB,2337,Chicago RS,-14.26,-32.11,5,wide_right,2,middle_third,False,-15.81,-31.37,5,wide_right,2,middle_third,False,2,losing,0,2,158,2,False,False,True,False,2,False,1,create,9,medium_block,0,build_up,10,high_block,0,build_up,10,high_block,,,,,False,False,1.72,154.48,2,backward,,,6.15,1,jogging,7.25,3.58,-3.67,11.9,10.88,26.16,26.69,0.53,43.1,44.12,1.02,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-51.66,4,sideway_right,12.01,1,short,1,successful,7_866,False,57146,C. Roccaro,6.0,RCB,-23.27,-22.82,5,wide_right,1,defensive_third,False,-28.47,-20.37,5,wide_right,1,defensive_third,False,0.9859,False,0.0001,False,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,7,7,True,433.0,3,False,False,False,,,,,11.35,1,short,131.11,3,sideway_left,10.99,1,short,126.08,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_363,363,1846146,25092,25102,41:41.2,41:42.2,41,41,1.0,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-28.47,-20.37,5,wide_right,1,defensive_third,False,-31.0,-18.24,4,half_space_right,1,defensive_third,False,2,losing,0,2,159,1,False,False,False,True,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,3.31,139.91,2,backward,False,True,11.84,1,jogging,6.35,4.88,-1.47,8.45,6.92,36.92,37.92,1.0,46.55,48.08,1.53,False,False,1,pass_reception,1,pass,False,True,True,False,False,False,False,126.08,3,sideway_left,10.99,1,short,1,successful,7_867,False,22809,A. Naeher,1.0,GK,-45.52,-4.15,3,center,1,defensive_third,False,-48.82,-4.62,3,center,1,defensive_third,False,0.999,False,0.0,False,2,0,0,0,0,0,1,0,0,2,0,2,2,1,1,9,9,True,433.0,3,False,False,False,,,,,20.23,2,medium,135.86,2,backward,17.19,2,medium,127.53,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_364,364,1846146,25127,25153,41:44.7,41:47.3,41,44,2.6,1,1,left_to_right,8,player_possession,22809,A. Naeher,1,GK,2337,Chicago RS,-48.82,-4.62,3,center,1,defensive_third,False,-46.61,-3.92,3,center,1,defensive_third,False,2,losing,0,2,159,2,False,False,False,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,2.41,17.58,1,forward,False,False,3.27,1,jogging,23.28,20.18,-3.1,4.17,3.33,52.99,49.94,-3.05,50.83,51.67,0.84,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,127.53,3,sideway_left,17.19,2,medium,1,successful,7_870,False,57146,C. Roccaro,6.0,RCB,-38.28,-17.42,4,half_space_right,1,defensive_third,False,-38.45,-18.54,4,half_space_right,1,defensive_third,False,0.9969,False,0.0,False,2,1,0,0,0,0,2,0,0,2,0,1,1,1,2,10,10,True,442.0,3,False,False,False,,,,,15.86,2,medium,-58.32,4,sideway_right,16.66,2,medium,-57.75,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
8_365,365,1846146,25170,25212,41:49.0,41:53.2,41,49,4.2,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-38.45,-18.54,4,half_space_right,1,defensive_third,False,-25.43,-24.97,5,wide_right,1,defensive_third,False,2,losing,0,2,159,3,False,False,True,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,14.58,-26.28,1,forward,True,False,12.39,1,jogging,15.94,10.46,-5.47,3.84,7.27,42.29,32.7,-9.59,51.16,47.73,-3.43,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-57.75,4,sideway_right,16.66,2,medium,1,successful,7_873,False,627434,A. Schlegel,15.0,AM,-11.78,-15.27,4,half_space_right,2,middle_third,False,-13.21,-17.32,4,half_space_right,2,middle_third,False,0.9279,False,0.0004,False,3,0,2,1,1,0,2,0,0,3,0,2,2,1,2,8,8,True,442.0,3,True,False,False,1,first,2,around,16.75,2,medium,35.4,1,forward,17.05,2,medium,39.86,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
8_366,366,1846146,25223,25223,41:54.3,41:54.3,41,54,0.0,1,1,left_to_right,8,player_possession,627434,A. Schlegel,15,AM,2337,Chicago RS,-13.21,-17.32,4,half_space_right,2,middle_third,False,-13.21,-17.32,4,half_space_right,2,middle_third,False,2,losing,0,2,160,1,False,False,True,True,2,False,1,create,9,medium_block,0,build_up,10,high_block,0,build_up,10,high_block,,,,,False,False,0.0,-140.67,2,backward,,,6.66,1,jogging,2.06,2.06,0.0,7.67,7.67,20.88,20.88,0.0,47.33,47.33,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,39.86,1,forward,17.05,2,medium,1,successful,7_874,False,22723,J. Grosso,9.0,LDM,-19.17,-12.32,4,half_space_right,1,defensive_third,False,-19.02,-11.51,4,half_space_right,1,defensive_third,False,0.968,False,0.0003,False,2,0,0,0,0,0,0,0,0,2,0,,,,,5,5,True,442.0,3,False,False,False,,,,,7.78,1,short,140.01,2,backward,8.76,1,short,136.85,2,backward,False,8,10,-2,8,8,0,True,True,True,True,False
8_367,367,1846146,25233,25243,41:55.3,41:56.3,41,55,1.0,1,1,left_to_right,8,player_possession,22723,J. Grosso,9,LDM,2337,Chicago RS,-19.02,-11.51,4,half_space_right,1,defensive_third,False,-19.34,-9.25,4,half_space_right,1,defensive_third,False,2,losing,0,2,161,1,False,False,False,True,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,2.29,98.06,3,sideway_left,False,False,8.23,1,jogging,3.46,2.23,-1.23,7.39,7.17,26.41,26.51,0.1,47.61,47.83,0.22,False,False,1,pass_reception,1,pass,False,True,True,False,False,False,False,136.85,2,backward,8.76,1,short,1,successful,7_877,False,816413,H. Anderson,4.0,LCB,-26.57,-0.77,3,center,1,defensive_third,False,-26.84,5.14,3,center,1,defensive_third,False,0.9976,False,0.0001,False,2,0,1,1,0,0,1,0,0,2,0,2,2,1,1,7,7,True,442.0,3,False,False,False,,,,,11.14,1,short,130.45,3,sideway_left,8.09,1,short,171.26,2,backward,False,10,10,0,10,10,0,True,True,True,True,False
8_368,368,1846146,25261,25274,41:58.1,41:59.4,41,58,1.3,1,1,left_to_right,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-26.84,5.14,3,center,1,defensive_third,False,-26.84,6.37,3,center,1,defensive_third,False,2,losing,0,2,161,2,False,False,True,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,1.29,90.0,3,sideway_left,,,3.82,1,jogging,7.62,5.64,-1.98,7.66,8.5,34.5,35.34,0.84,47.34,46.5,-0.84,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,171.26,2,backward,8.09,1,short,1,successful,7_879,False,57146,C. Roccaro,6.0,RCB,-26.64,-19.12,4,half_space_right,1,defensive_third,False,-23.31,-18.6,4,half_space_right,1,defensive_third,False,0.9981,False,0.0,False,3,2,1,1,0,0,2,0,0,3,0,1,2,1,2,9,8,True,442.0,3,False,False,False,,,,,25.49,2,medium,-89.55,4,sideway_right,25.39,2,medium,-94.41,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_369,369,1846146,25301,25341,42:02.1,42:06.1,42,2,4.0,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-23.31,-18.6,4,half_space_right,1,defensive_third,False,-8.04,-20.71,5,wide_right,2,middle_third,False,2,losing,0,2,162,1,False,True,True,True,1,True,1,create,9,medium_block,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,15.61,-7.87,1,forward,False,False,13.93,1,jogging,17.03,4.12,-12.92,10.03,19.35,33.34,27.39,-5.95,44.97,35.65,-9.32,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-94.41,4,sideway_right,25.39,2,medium,2,unsuccessful,7_884,,627434,A. Schlegel,15.0,AM,7.12,-12.4,4,half_space_right,2,middle_third,False,,,,,,,,0.6895,False,0.0035,False,6,2,6,1,4,1,6,0,0,3,3,1,3,1,6,7,8,True,442.0,3,True,True,False,2,second_last,1,through,17.29,2,medium,28.73,1,forward,,,,,,,True,9,4,5,9,10,1,True,True,True,False,False
8_370,370,1846146,25349,25349,42:06.9,42:06.9,42,6,0.0,1,2,right_to_left,8,player_possession,151151,H. McCutcheon,14,RM,2334,Orlando Pride,-9.2,7.26,3,center,2,middle_third,False,-9.2,7.26,3,center,2,middle_third,False,1,winning,2,0,163,1,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,9,medium_block,1,create,,,,,False,False,0.0,165.57,2,backward,,,12.78,1,jogging,5.41,5.41,0.0,13.58,13.58,22.78,22.78,0.0,41.42,41.42,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,False,False,True,True,False
